CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04;Despesas/Receitas Operacionais;-140429.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04;Despesas/Receitas Operacionais;-175312.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-164183.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-187978.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.04;Outras Receitas Operacionais;9067.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.04;Outras Receitas Operacionais;5851.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.05.01;Provisão para redução ao valor recuperável;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.05.01;Provisão para redução ao valor recuperável;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.06;Resultado de Equivalência Patrimonial;14687.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.06;Resultado de Equivalência Patrimonial;6815.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;273118.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;309951.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06;Resultado Financeiro;-170770.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06;Resultado Financeiro;-213082.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01;Receitas Financeiras;58643.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01;Receitas Financeiras;112079.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02;Despesas Financeiras;-229413.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02;Despesas Financeiras;-325161.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;102348.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;96869.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-27872.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-22907.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.01;Corrente;-33704.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.01;Corrente;-26219.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.02;Diferido;5832.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.02;Diferido;3312.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.09;Resultado Líquido das Operações Continuadas;74476.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.09;Resultado Líquido das Operações Continuadas;73962.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11;Lucro/Prejuízo Consolidado do Período;74476.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11;Lucro/Prejuízo Consolidado do Período;73962.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;60897.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;60142.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.02;Atribuído a Sócios Não Controladores;13579.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.02;Atribuído a Sócios Não Controladores;13820.0000000000;S
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.01;ON;0.7300000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.01;ON;0.7700000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.01;ON;0.7300000000;N
11.421.994/0001-36;2025-12-31;1;ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.;025550;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.01;ON;0.7700000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.01;Receita de Venda de Bens e/ou Serviços;412401.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.01;Receita de Venda de Bens e/ou Serviços;510843.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.03;Resultado Bruto;412401.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.03;Resultado Bruto;510843.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04;Despesas/Receitas Operacionais;-359286.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04;Despesas/Receitas Operacionais;-425693.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-359286.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-425693.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.01;Repasse;-47923.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.01;Repasse;-51972.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.02;Remunerações, encargos sociais e benefícios;-223193.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.02;Remunerações, encargos sociais e benefícios;-270187.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.03;Despesas comerciais/marketing;-14698.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.03;Despesas comerciais/marketing;-16216.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.04;Infra-estrutura;-10389.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.04;Infra-estrutura;-11255.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.05;Institucionais e legais;-4119.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.05;Institucionais e legais;-4198.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.06;Serviço de terceiros;-31529.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.06;Serviço de terceiros;-40704.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.07;Perda esperada com contas a receber;-854.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.07;Perda esperada com contas a receber;4.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.08;Outros resultados;0.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.08;Outros resultados;0.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.09;Depreciação e amortização;-36109.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.09;Depreciação e amortização;-51096.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.10;Resultado de equivalência patrimonial;0.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.10;Resultado de equivalência patrimonial;0.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.11;Outras receitas (despesas) operacionais líquidas;9528.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.11;Outras receitas (despesas) operacionais líquidas;19931.0000000000;N
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
11.721.921/0001-60;2025-12-31;1;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;022217;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
