CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03;Patrimônio Líquido Consolidado;6862371.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03;Patrimônio Líquido Consolidado;6699362.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.01;Capital Social Realizado;3941717.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.01;Capital Social Realizado;4445192.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.01.01;Capital Social;3941717.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.01.01;Capital Social;4445192.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.01.02;Redutora de Capital;0.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.01.02;Redutora de Capital;0.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02;Reservas de Capital;-16325.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02;Reservas de Capital;-90323.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.05;Ações em Tesouraria;-16325.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.05;Ações em Tesouraria;-90323.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.02.07;Reserva de capital;0.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.02.07;Reserva de capital;0.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.03;Reservas de Reavaliação;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04;Reservas de Lucros;1818821.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04;Reservas de Lucros;1164152.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.01;Reserva Legal;387377.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.01;Reserva Legal;415214.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.02;Reserva Estatutária;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.03;Reserva para Contingências;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.05;Reserva de Retenção de Lucros;927969.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.05;Reserva de Retenção de Lucros;748938.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.07;Reserva de Incentivos Fiscais;503475.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.08;Dividendo Adicional Proposto;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.04.09;Ações em Tesouraria;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.06;Ajustes de Avaliação Patrimonial;1118158.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.06;Ajustes de Avaliação Patrimonial;1180341.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.08;Outros Resultados Abrangentes;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-03-31;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-03-31;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2;Passivo Total;662858.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2;Passivo Total;608138.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01;Passivo Circulante;495741.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01;Passivo Circulante;661038.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02;Fornecedores;86255.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02;Fornecedores;113658.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.01;Fornecedores Nacionais;85854.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.01;Fornecedores Nacionais;112706.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.02.02;Fornecedores Estrangeiros;401.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.02.02;Fornecedores Estrangeiros;952.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03;Obrigações Fiscais;114074.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03;Obrigações Fiscais;192850.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01;Obrigações Fiscais Federais;114074.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01;Obrigações Fiscais Federais;192850.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.02;Obrigações Fiscais;6681.0000000000;N
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.02;Obrigações Fiscais;26282.0000000000;N
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.01.03;Obrigações Fiscais Parcelados;107393.0000000000;N
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.01.03;Obrigações Fiscais Parcelados;166568.0000000000;N
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04;Empréstimos e Financiamentos;160222.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04;Empréstimos e Financiamentos;174285.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01;Empréstimos e Financiamentos;127078.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01;Empréstimos e Financiamentos;132664.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.01;Em Moeda Nacional;127078.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.01;Em Moeda Nacional;132664.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.02;Debêntures;0.0000000000;S
51.928.174/0001-50;2025-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.02;Debêntures;0.0000000000;S
